service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
"31_0740 - Copy (23)_20170821_99991231_20170818_99991231_3","0","1","0","0","0","0","0","20170821","20180531"
"31_0740 - Copy (23)_20170821_99991231_20170818_99991231_4","0","0","1","0","0","0","0","20170821","20180531"
"31_0740 - Copy (23)_20170821_99991231_20170818_99991231_5","0","0","0","1","0","0","0","20170821","20180531"
"31_0740 - Copy (23)_20170821_99991231_20170818_99991231_6","0","0","0","0","1","0","0","20170821","20180531"
"31_0740 - Copy (24)_20170821_99991231_20170818_99991231_2","1","0","0","0","0","0","0","20170821","20180531"
"31_0740 - Copy (24)_20170821_99991231_20170818_99991231_3","0","1","0","0","0","0","0","20170821","20180531"
"31_0740 - Copy (24)_20170821_99991231_20170818_99991231_4","0","0","1","0","0","0","0","20170821","20180531"
"31_0740 - Copy (24)_20170821_99991231_20170818_99991231_5","0","0","0","1","0","0","0","20170821","20180531"
"31_0740 - Copy (24)_20170821_99991231_20170818_99991231_6","0","0","0","0","1","0","0","20170821","20180531"
"31_0740 - Copy (25)_20170821_99991231_20170818_99991231_2","1","0","0","0","0","0","0","20170821","20180531"
"31_0740 - Copy (25)_20170821_99991231_20170818_99991231_3","0","1","0","0","0","0","0","20170821","20180531"
"31_0740 - Copy (25)_20170821_99991231_20170818_99991231_4","0","0","1","0","0","0","0","20170821","20180531"
"31_0740 - Copy (25)_20170821_99991231_20170818_99991231_5","0","0","0","1","0","0","0","20170821","20180531"
"31_0740 - Copy (25)_20170821_99991231_20170818_99991231_6","0","0","0","0","1","0","0","20170821","20180531"
"31_0740 - Copy (26)_20170821_99991231_20170818_99991231_2","1","0","0","0","0","0","0","20170821","20180531"
"31_0740 - Copy (26)_20170821_99991231_20170818_99991231_3","0","1","0","0","0","0","0","20170821","20180531"
"31_0740 - Copy (26)_20170821_99991231_20170818_99991231_4","0","0","1","0","0","0","0","20170821","20180531"
"31_0740 - Copy (26)_20170821_99991231_20170818_99991231_5","0","0","0","1","0","0","0","20170821","20180531"
"31_0740 - Copy (26)_20170821_99991231_20170818_99991231_6","0","0","0","0","1","0","0","20170821","20180531"
"31_0740 - Copy (27)_20170821_99991231_20170818_99991231_2","1","0","0","0","0","0","0","20170821","20180531"
"31_0740 - Copy (27)_20170821_99991231_20170818_99991231_3","0","1","0","0","0","0","0","20170821","20180531"
"31_0740 - Copy (27)_20170821_99991231_20170818_99991231_4","0","0","1","0","0","0","0","20170821","20180531"
"31_0740 - Copy (27)_20170821_99991231_20170818_99991231_5","0","0","0","1","0","0","0","20170821","20180531"
"31_0740 - Copy (27)_20170821_99991231_20170818_99991231_6","0","0","0","0","1","0","0","20170821","20180531"
"31_0740 - Copy (28)_20170821_99991231_20170818_99991231_2","1","0","0","0","0","0","0","20170821","20180531"
"31_0740 - Copy (28)_20170821_99991231_20170818_99991231_3","0","1","0","0","0","0","0","20170821","20180531"
"31_0740 - Copy (28)_20170821_99991231_20170818_99991231_4","0","0","1","0","0","0","0","20170821","20180531"
"31_0740 - Copy (28)_20170821_99991231_20170818_99991231_5","0","0","0","1","0","0","0","20170821","20180531"
"31_0740 - Copy (28)_20170821_99991231_20170818_99991231_6","0","0","0","0","1","0","0","20170821","20180531"
"31_0740 - Copy (29)_20170821_99991231_20170818_99991231_2","1","0","0","0","0","0","0","20170821","20180531"
"31_0740 - Copy (29)_20170821_99991231_20170818_99991231_3","0","1","0","0","0","0","0","20170821","20180531"
"31_0740 - Copy (29)_20170821_99991231_20170818_99991231_4","0","0","1","0","0","0","0","20170821","20180531"
"31_0740 - Copy (29)_20170821_99991231_20170818_99991231_5","0","0","0","1","0","0","0","20170821","20180531"
"31_0740 - Copy (29)_20170821_99991231_20170818_99991231_6","0","0","0","0","1","0","0","20170821","20180531"
"31_0740 - Copy (3)_20170821_99991231_20170818_99991231_2","1","0","0","0","0","0","0","20170821","20180531"
"31_0740 - Copy (3)_20170821_99991231_20170818_99991231_3","0","1","0","0","0","0","0","20170821","20180531"
"31_0740 - Copy (3)_20170821_99991231_20170818_99991231_4","0","0","1","0","0","0","0","20170821","20180531"
"31_0740 - Copy (3)_20170821_99991231_20170818_99991231_5","0","0","0","1","0","0","0","20170821","20180531"
"31_0740 - Copy (3)_20170821_99991231_20170818_99991231_6","0","0","0","0","1","0","0","20170821","20180531"
"31_0740 - Copy (30)_20170821_99991231_20170818_99991231_2","1","0","0","0","0","0","0","20170821","20180531"
"31_0740 - Copy (30)_20170821_99991231_20170818_99991231_3","0","1","0","0","0","0","0","20170821","20180531"
"31_0740 - Copy (30)_20170821_99991231_20170818_99991231_4","0","0","1","0","0","0","0","20170821","20180531"
"31_0740 - Copy (30)_20170821_99991231_20170818_99991231_5","0","0","0","1","0","0","0","20170821","20180531"
"31_0740 - Copy (30)_20170821_99991231_20170818_99991231_6","0","0","0","0","1","0","0","20170821","20180531"
"31_0740 - Copy (31)_20170821_99991231_20170818_99991231_2","1","0","0","0","0","0","0","20170821","20180531"
"31_0740 - Copy (31)_20170821_99991231_20170818_99991231_3","0","1","0","0","0","0","0","20170821","20180531"
"31_0740 - Copy (31)_20170821_99991231_20170818_99991231_4","0","0","1","0","0","0","0","20170821","20180531"
"31_0740 - Copy (31)_20170821_99991231_20170818_99991231_5","0","0","0","1","0","0","0","20170821","20180531"
"31_0740 - Copy (31)_20170821_99991231_20170818_99991231_6","0","0","0","0","1","0","0","20170821","20180531"
"31_0740 - Copy (32)_20170821_99991231_20170818_99991231_2","1","0","0","0","0","0","0","20170821","20180531"
"31_0740 - Copy (32)_20170821_99991231_20170818_99991231_3","0","1","0","0","0","0","0","20170821","20180531"
"31_0740 - Copy (32)_20170821_99991231_20170818_99991231_4","0","0","1","0","0","0","0","20170821","20180531"
"31_0740 - Copy (32)_20170821_99991231_20170818_99991231_5","0","0","0","1","0","0","0","20170821","20180531"
"31_0740 - Copy (32)_20170821_99991231_20170818_99991231_6","0","0","0","0","1","0","0","20170821","20180531"
"31_0740 - Copy (33)_20170821_99991231_20170818_99991231_2","1","0","0","0","0","0","0","20170821","20180531"
"31_0740 - Copy (33)_20170821_99991231_20170818_99991231_3","0","1","0","0","0","0","0","20170821","20180531"
"31_0740 - Copy (33)_20170821_99991231_20170818_99991231_4","0","0","1","0","0","0","0","20170821","20180531"
"31_0740 - Copy (33)_20170821_99991231_20170818_99991231_5","0","0","0","1","0","0","0","20170821","20180531"
"31_0740 - Copy (33)_20170821_99991231_20170818_99991231_6","0","0","0","0","1","0","0","20170821","20180531"
"31_0740 - Copy (34)_20170821_99991231_20170818_99991231_2","1","0","0","0","0","0","0","20170821","20180531"
"31_0740 - Copy (34)_20170821_99991231_20170818_99991231_3","0","1","0","0","0","0","0","20170821","20180531"
"31_0740 - Copy (34)_20170821_99991231_20170818_99991231_4","0","0","1","0","0","0","0","20170821","20180531"
"31_0740 - Copy (34)_20170821_99991231_20170818_99991231_5","0","0","0","1","0","0","0","20170821","20180531"
"31_0740 - Copy (34)_20170821_99991231_20170818_99991231_6","0","0","0","0","1","0","0","20170821","20180531"
"31_0740 - Copy (35)_20170821_99991231_20170818_99991231_2","1","0","0","0","0","0","0","20170821","20180531"
"31_0740 - Copy (35)_20170821_99991231_20170818_99991231_3","0","1","0","0","0","0","0","20170821","20180531"
"31_0740 - Copy (35)_20170821_99991231_20170818_99991231_4","0","0","1","0","0","0","0","20170821","20180531"
"31_0740 - Copy (35)_20170821_99991231_20170818_99991231_5","0","0","0","1","0","0","0","20170821","20180531"
"31_0740 - Copy (35)_20170821_99991231_20170818_99991231_6","0","0","0","0","1","0","0","20170821","20180531"
"31_0740 - Copy (36)_20170821_99991231_20170818_99991231_2","1","0","0","0","0","0","0","20170821","20180531"
"31_0740 - Copy (36)_20170821_99991231_20170818_99991231_3","0","1","0","0","0","0","0","20170821","20180531"
"31_0740 - Copy (36)_20170821_99991231_20170818_99991231_4","0","0","1","0","0","0","0","20170821","20180531"
"31_0740 - Copy (36)_20170821_99991231_20170818_99991231_5","0","0","0","1","0","0","0","20170821","20180531"
"31_0740 - Copy (36)_20170821_99991231_20170818_99991231_6","0","0","0","0","1","0","0","20170821","20180531"
"31_0740 - Copy (37)_20170821_99991231_20170818_99991231_2","1","0","0","0","0","0","0","20170821","20180531"
"31_0740 - Copy (37)_20170821_99991231_20170818_99991231_3","0","1","0","0","0","0","0","20170821","20180531"
"31_0740 - Copy (37)_20170821_99991231_20170818_99991231_4","0","0","1","0","0","0","0","20170821","20180531"
"31_0740 - Copy (37)_20170821_99991231_20170818_99991231_5","0","0","0","1","0","0","0","20170821","20180531"
"31_0740 - Copy (37)_20170821_99991231_20170818_99991231_6","0","0","0","0","1","0","0","20170821","20180531"
"31_0740 - Copy (38)_20170821_99991231_20170818_99991231_2","1","0","0","0","0","0","0","20170821","20180531"
"31_0740 - Copy (38)_20170821_99991231_20170818_99991231_3","0","1","0","0","0","0","0","20170821","20180531"
"31_0740 - Copy (38)_20170821_99991231_20170818_99991231_4","0","0","1","0","0","0","0","20170821","20180531"
"31_0740 - Copy (38)_20170821_99991231_20170818_99991231_5","0","0","0","1","0","0","0","20170821","20180531"
"31_0740 - Copy (38)_20170821_99991231_20170818_99991231_6","0","0","0","0","1","0","0","20170821","20180531"
"31_0740 - Copy (39)_20170821_99991231_20170818_99991231_2","1","0","0","0","0","0","0","20170821","20180531"
"31_0740 - Copy (39)_20170821_99991231_20170818_99991231_3","0","1","0","0","0","0","0","20170821","20180531"
"31_0740 - Copy (39)_20170821_99991231_20170818_99991231_4","0","0","1","0","0","0","0","20170821","20180531"
"31_0740 - Copy (39)_20170821_99991231_20170818_99991231_5","0","0","0","1","0","0","0","20170821","20180531"
"31_0740 - Copy (39)_20170821_99991231_20170818_99991231_6","0","0","0","0","1","0","0","20170821","20180531"
"31_0740 - Copy (4)_20170821_99991231_20170818_99991231_2","1","0","0","0","0","0","0","20170821","20180531"
"31_0740 - Copy (4)_20170821_99991231_20170818_99991231_3","0","1","0","0","0","0","0","20170821","20180531"
"31_0740 - Copy (4)_20170821_99991231_20170818_99991231_4","0","0","1","0","0","0","0","20170821","20180531"
"31_0740 - Copy (4)_20170821_99991231_20170818_99991231_5","0","0","0","1","0","0","0","20170821","20180531"
"31_0740 - Copy (4)_20170821_99991231_20170818_99991231_6","0","0","0","0","1","0","0","20170821","20180531"
"31_0740 - Copy (40)_20170821_99991231_20170818_99991231_2","1","0","0","0","0","0","0","20170821","20180531"
"31_0740 - Copy (40)_20170821_99991231_20170818_99991231_3","0","1","0","0","0","0","0","20170821","20180531"
"31_0740 - Copy (40)_20170821_99991231_20170818_99991231_4","0","0","1","0","0","0","0","20170821","20180531"
"31_0740 - Copy (40)_20170821_99991231_20170818_99991231_5","0","0","0","1","0","0","0","20170821","20180531"
"31_0740 - Copy (40)_20170821_99991231_20170818_99991231_6","0","0","0","0","1","0","0","20170821","20180531"
"31_0740 - Copy (41)_20170821_99991231_20170818_99991231_2","1","0","0","0","0","0","0","20170821","20180531"
"31_0740 - Copy (41)_20170821_99991231_20170818_99991231_3","0","1","0","0","0","0","0","20170821","20180531"
"31_0740 - Copy (41)_20170821_99991231_20170818_99991231_4","0","0","1","0","0","0","0","20170821","20180531"
"31_0740 - Copy (41)_20170821_99991231_20170818_99991231_5","0","0","0","1","0","0","0","20170821","20180531"
"31_0740 - Copy (41)_20170821_99991231_20170818_99991231_6","0","0","0","0","1","0","0","20170821","20180531"
"31_0740 - Copy (42)_20170821_99991231_20170818_99991231_2","1","0","0","0","0","0","0","20170821","20180531"
"31_0740 - Copy (42)_20170821_99991231_20170818_99991231_3","0","1","0","0","0","0","0","20170821","20180531"
"31_0740 - Copy (42)_20170821_99991231_20170818_99991231_4","0","0","1","0","0","0","0","20170821","20180531"
"31_0740 - Copy (42)_20170821_99991231_20170818_99991231_5","0","0","0","1","0","0","0","20170821","20180531"
"31_0740 - Copy (42)_20170821_99991231_20170818_99991231_6","0","0","0","0","1","0","0","20170821","20180531"
"31_0740 - Copy (43)_20170821_99991231_20170818_99991231_2","1","0","0","0","0","0","0","20170821","20180531"
"31_0740 - Copy (43)_20170821_99991231_20170818_99991231_3","0","1","0","0","0","0","0","20170821","20180531"
"31_0740 - Copy (43)_20170821_99991231_20170818_99991231_4","0","0","1","0","0","0","0","20170821","20180531"
"31_0740 - Copy (43)_20170821_99991231_20170818_99991231_5","0","0","0","1","0","0","0","20170821","20180531"
"31_0740 - Copy (43)_20170821_99991231_20170818_99991231_6","0","0","0","0","1","0","0","20170821","20180531"
"31_0740 - Copy (44)_20170821_99991231_20170818_99991231_2","1","0","0","0","0","0","0","20170821","20180531"
"31_0740 - Copy (44)_20170821_99991231_20170818_99991231_3","0","1","0","0","0","0","0","20170821","20180531"
"31_0740 - Copy (44)_20170821_99991231_20170818_99991231_4","0","0","1","0","0","0","0","20170821","20180531"
"31_0740 - Copy (44)_20170821_99991231_20170818_99991231_5","0","0","0","1","0","0","0","20170821","20180531"
"31_0740 - Copy (44)_20170821_99991231_20170818_99991231_6","0","0","0","0","1","0","0","20170821","20180531"
"31_0740 - Copy (45)_20170821_99991231_20170818_99991231_2","1","0","0","0","0","0","0","20170821","20180531"
"31_0740 - Copy (45)_20170821_99991231_20170818_99991231_3","0","1","0","0","0","0","0","20170821","20180531"
"31_0740 - Copy (45)_20170821_99991231_20170818_99991231_4","0","0","1","0","0","0","0","20170821","20180531"
"31_0740 - Copy (45)_20170821_99991231_20170818_99991231_5","0","0","0","1","0","0","0","20170821","20180531"
"31_0740 - Copy (45)_20170821_99991231_20170818_99991231_6","0","0","0","0","1","0","0","20170821","20180531"
"31_0740 - Copy (46)_20170821_99991231_20170818_99991231_2","1","0","0","0","0","0","0","20170821","20180531"
"31_0740 - Copy (46)_20170821_99991231_20170818_99991231_3","0","1","0","0","0","0","0","20170821","20180531"
"31_0740 - Copy (46)_20170821_99991231_20170818_99991231_4","0","0","1","0","0","0","0","20170821","20180531"
"31_0740 - Copy (46)_20170821_99991231_20170818_99991231_5","0","0","0","1","0","0","0","20170821","20180531"
"31_0740 - Copy (46)_20170821_99991231_20170818_99991231_6","0","0","0","0","1","0","0","20170821","20180531"
"31_0740 - Copy (47)_20170821_99991231_20170818_99991231_2","1","0","0","0","0","0","0","20170821","20180531"
"31_0740 - Copy (47)_20170821_99991231_20170818_99991231_3","0","1","0","0","0","0","0","20170821","20180531"
"31_0740 - Copy (47)_20170821_99991231_20170818_99991231_4","0","0","1","0","0","0","0","20170821","20180531"
"31_0740 - Copy (47)_20170821_99991231_20170818_99991231_5","0","0","0","1","0","0","0","20170821","20180531"
"31_0740 - Copy (47)_20170821_99991231_20170818_99991231_6","0","0","0","0","1","0","0","20170821","20180531"
"31_0740 - Copy (48)_20170821_99991231_20170818_99991231_2","1","0","0","0","0","0","0","20170821","20180531"
"31_0740 - Copy (48)_20170821_99991231_20170818_99991231_3","0","1","0","0","0","0","0","20170821","20180531"
"31_0740 - Copy (48)_20170821_99991231_20170818_99991231_4","0","0","1","0","0","0","0","20170821","20180531"
"31_0740 - Copy (48)_20170821_99991231_20170818_99991231_5","0","0","0","1","0","0","0","20170821","20180531"
"31_0740 - Copy (48)_20170821_99991231_20170818_99991231_6","0","0","0","0","1","0","0","20170821","20180531"
"31_0740 - Copy (5)_20170821_99991231_20170818_99991231_2","1","0","0","0","0","0","0","20170821","20180531"
"31_0740 - Copy (5)_20170821_99991231_20170818_99991231_3","0","1","0","0","0","0","0","20170821","20180531"
"31_0740 - Copy (5)_20170821_99991231_20170818_99991231_4","0","0","1","0","0","0","0","20170821","20180531"
"31_0740 - Copy (5)_20170821_99991231_20170818_99991231_5","0","0","0","1","0","0","0","20170821","20180531"
"31_0740 - Copy (5)_20170821_99991231_20170818_99991231_6","0","0","0","0","1","0","0","20170821","20180531"
"31_0740 - Copy (6)_20170821_99991231_20170818_99991231_2","1","0","0","0","0","0","0","20170821","20180531"
"31_0740 - Copy (6)_20170821_99991231_20170818_99991231_3","0","1","0","0","0","0","0","20170821","20180531"
"31_0740 - Copy (6)_20170821_99991231_20170818_99991231_4","0","0","1","0","0","0","0","20170821","20180531"
"31_0740 - Copy (6)_20170821_99991231_20170818_99991231_5","0","0","0","1","0","0","0","20170821","20180531"
"31_0740 - Copy (6)_20170821_99991231_20170818_99991231_6","0","0","0","0","1","0","0","20170821","20180531"
"31_0740 - Copy (7)_20170821_99991231_20170818_99991231_2","1","0","0","0","0","0","0","20170821","20180531"
"31_0740 - Copy (7)_20170821_99991231_20170818_99991231_3","0","1","0","0","0","0","0","20170821","20180531"
"31_0740 - Copy (7)_20170821_99991231_20170818_99991231_4","0","0","1","0","0","0","0","20170821","20180531"
"31_0740 - Copy (7)_20170821_99991231_20170818_99991231_5","0","0","0","1","0","0","0","20170821","20180531"
"31_0740 - Copy (7)_20170821_99991231_20170818_99991231_6","0","0","0","0","1","0","0","20170821","20180531"
"31_0740 - Copy (8)_20170821_99991231_20170818_99991231_2","1","0","0","0","0","0","0","20170821","20180531"
"31_0740 - Copy (8)_20170821_99991231_20170818_99991231_3","0","1","0","0","0","0","0","20170821","20180531"
"31_0740 - Copy (8)_20170821_99991231_20170818_99991231_4","0","0","1","0","0","0","0","20170821","20180531"
"31_0740 - Copy (8)_20170821_99991231_20170818_99991231_5","0","0","0","1","0","0","0","20170821","20180531"
"31_0740 - Copy (8)_20170821_99991231_20170818_99991231_6","0","0","0","0","1","0","0","20170821","20180531"
"31_0740 - Copy (9)_20170821_99991231_20170818_99991231_2","1","0","0","0","0","0","0","20170821","20180531"
"31_0740 - Copy (9)_20170821_99991231_20170818_99991231_3","0","1","0","0","0","0","0","20170821","20180531"
"31_0740 - Copy (9)_20170821_99991231_20170818_99991231_4","0","0","1","0","0","0","0","20170821","20180531"
"31_0740 - Copy (9)_20170821_99991231_20170818_99991231_5","0","0","0","1","0","0","0","20170821","20180531"
"31_0740 - Copy (9)_20170821_99991231_20170818_99991231_6","0","0","0","0","1","0","0","20170821","20180531"
"31_0740 - Copy_Aug 15 2017  3:58:16:250PM_20170821_99991231_20170818_99991231_2","1","0","0","0","0","0","0","20170821","20180531"
"31_0740 - Copy_Aug 15 2017  3:58:16:250PM_20170821_99991231_20170818_99991231_3","0","1","0","0","0","0","0","20170821","20180531"
"31_0740 - Copy_Aug 15 2017  3:58:16:250PM_20170821_99991231_20170818_99991231_4","0","0","1","0","0","0","0","20170821","20180531"
"31_0740 - Copy_Aug 15 2017  3:58:16:250PM_20170821_99991231_20170818_99991231_5","0","0","0","1","0","0","0","20170821","20180531"
